Brand_ID,Brand_Name,Sustainability_Rating,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs
BRAND-4190,Brand_4190,D,Bamboo Fabric,Yes,252.7,3506339.17,42675.68,Yes
BRAND-4191,Brand_4191,C,Bamboo Fabric,No,19.89,289679.74,11941.12,Yes
BRAND-4192,Brand_4192,C,Bamboo Fabric,No,229.52,3867553.64,82819.2,Yes
BRAND-4193,Brand_4193,B,Organic Cotton,No,452.42,4915436.11,1190.02,Yes
BRAND-4194,Brand_4194,A,Tencel,No,362.62,2663698.22,71586.83,No
BRAND-4195,Brand_4195,D,Vegan Leather,No,447.2,650655.94,38510.74,No
BRAND-4196,Brand_4196,B,Hemp,No,317.87,1715482.89,35886.82,Yes
BRAND-4197,Brand_4197,D,Bamboo Fabric,No,418.14,3186692.3,32856.2,Yes
BRAND-4198,Brand_4198,A,Tencel,No,193.17,3985154.91,14437.93,No
BRAND-4199,Brand_4199,A,Organic Cotton,Yes,466.68,3163714.34,39418.28,No
BRAND-4200,Brand_4200,C,Recycled Polyester,No,370.6,3574772.12,75317.7,Yes
BRAND-4201,Brand_4201,B,Tencel,Yes,458.65,2867964.25,74061.51,Yes
BRAND-4202,Brand_4202,C,Vegan Leather,No,232.77,630482.82,4505.85,Yes
BRAND-4203,Brand_4203,C,Vegan Leather,Yes,214.24,4400974.23,93333.15,No
BRAND-4204,Brand_4204,C,Bamboo Fabric,No,112.62,3199096,23841.99,Yes
BRAND-4205,Brand_4205,C,Organic Cotton,No,364.57,4691210.31,35825.65,No
BRAND-4206,Brand_4206,C,Hemp,Yes,301.33,1074671.47,19766.21,Yes
BRAND-4207,Brand_4207,C,Tencel,No,494.81,3276393.07,86952.24,No
BRAND-4208,Brand_4208,C,Organic Cotton,No,394.12,4246214.19,88524.72,Yes
BRAND-4209,Brand_4209,C,Bamboo Fabric,Yes,443.37,3865081.95,14021.17,Yes
BRAND-4210,Brand_4210,D,Organic Cotton,No,435.77,3146651.18,77899.8,No
BRAND-4211,Brand_4211,A,Recycled Polyester,No,340.64,2950174.88,62752.91,Yes
BRAND-4212,Brand_4212,B,Recycled Polyester,No,394.75,2767751.65,48057.34,No
BRAND-4213,Brand_4213,B,Tencel,Yes,53.8,3309523.3,38642.72,No
BRAND-4214,Brand_4214,C,Organic Cotton,No,438.47,2969408.04,34332.54,Yes
BRAND-4215,Brand_4215,A,Vegan Leather,No,41.53,3013235.71,3734.36,No
BRAND-4216,Brand_4216,A,Tencel,No,214.84,1111253.32,8108.96,No
BRAND-4217,Brand_4217,C,Vegan Leather,Yes,480.1,2584355.48,26679.38,No
BRAND-4218,Brand_4218,D,Vegan Leather,No,107.87,4457734.52,13465.31,Yes
BRAND-4219,Brand_4219,C,Tencel,No,160.02,4675214.06,37594.51,Yes
BRAND-4220,Brand_4220,A,Vegan Leather,No,216.02,1543089.82,19571.31,No
BRAND-4221,Brand_4221,B,Organic Cotton,Yes,354.41,1923406.18,39382.71,Yes
BRAND-4222,Brand_4222,B,Vegan Leather,No,463.92,944742.54,42614.93,No
BRAND-4223,Brand_4223,A,Recycled Polyester,No,227.18,4605945.59,40893.64,Yes
BRAND-4224,Brand_4224,B,Bamboo Fabric,Yes,28.13,4033942.88,74731.63,Yes
BRAND-4225,Brand_4225,A,Hemp,Yes,461.7,2999623.61,93671.45,Yes
BRAND-4226,Brand_4226,D,Recycled Polyester,No,237.48,1811839.91,91392.61,No
BRAND-4227,Brand_4227,A,Bamboo Fabric,Yes,74.44,1601830.48,97466.49,No
BRAND-4228,Brand_4228,C,Vegan Leather,Yes,32.76,1966309.38,25849.66,Yes
BRAND-4229,Brand_4229,A,Recycled Polyester,No,403.51,2556696.81,76841.59,No
BRAND-4230,Brand_4230,C,Organic Cotton,Yes,250.62,2331280.7,2880.56,No
BRAND-4231,Brand_4231,D,Tencel,No,235.37,4425627.12,1221.22,No
BRAND-4232,Brand_4232,A,Bamboo Fabric,No,9.95,4481610.87,84894.95,No
BRAND-4233,Brand_4233,B,Recycled Polyester,Yes,245.95,3624396.23,16641.45,No
BRAND-4234,Brand_4234,A,Hemp,Yes,98.53,2118064.95,26052.64,Yes
BRAND-4235,Brand_4235,C,Bamboo Fabric,No,464.75,986897.93,52450.87,Yes
BRAND-4236,Brand_4236,C,Tencel,No,479.69,1155036.26,5408.39,No
BRAND-4237,Brand_4237,D,Bamboo Fabric,No,235.24,813101.57,83679.59,Yes
BRAND-4238,Brand_4238,A,Hemp,No,310.23,2368296.17,35572.88,No
BRAND-4239,Brand_4239,B,Vegan Leather,No,278.64,2185455.88,31357.49,No
BRAND-4240,Brand_4240,A,Bamboo Fabric,Yes,420.19,2616602.44,75110.53,Yes
BRAND-4241,Brand_4241,B,Vegan Leather,No,76.62,2849015.31,75469.39,Yes
BRAND-4242,Brand_4242,A,Recycled Polyester,Yes,390.97,1219026.49,68041.58,Yes
BRAND-4243,Brand_4243,C,Vegan Leather,No,325.33,4149170.39,79848.11,Yes
BRAND-4244,Brand_4244,D,Bamboo Fabric,No,281.84,4906167.98,61475.84,Yes
BRAND-4245,Brand_4245,C,Vegan Leather,No,240.24,2728408.61,46967.89,No
BRAND-4246,Brand_4246,D,Organic Cotton,Yes,480.08,2686258.04,95031.75,No
BRAND-4247,Brand_4247,C,Bamboo Fabric,Yes,256.19,2794336.14,2512.6,No
BRAND-4248,Brand_4248,D,Vegan Leather,No,146.04,4970243.27,28449.93,No
BRAND-4249,Brand_4249,C,Organic Cotton,Yes,108.38,3046678.36,94195.93,No
BRAND-4250,Brand_4250,C,Recycled Polyester,Yes,58.25,2697023.77,36243.26,Yes
BRAND-4251,Brand_4251,C,Organic Cotton,Yes,139.78,3951004.14,40987.16,No
BRAND-4252,Brand_4252,B,Hemp,No,197,1648665.09,87092.37,Yes
BRAND-4253,Brand_4253,A,Organic Cotton,Yes,294.26,122046.05,3277.33,No
BRAND-4254,Brand_4254,B,Recycled Polyester,No,445.75,2218907.19,76628.07,Yes
BRAND-4255,Brand_4255,D,Bamboo Fabric,No,250.31,577144.45,43288.96,Yes
BRAND-4256,Brand_4256,A,Hemp,Yes,5.75,144455.26,43157.64,No
BRAND-4257,Brand_4257,B,Tencel,No,148.46,3145407.76,56326.04,No
BRAND-4258,Brand_4258,B,Bamboo Fabric,No,154.96,4505892.12,99541.18,Yes
BRAND-4259,Brand_4259,C,Vegan Leather,Yes,92.41,1088067.82,7838.76,No
BRAND-4260,Brand_4260,D,Hemp,No,238.38,1313375.79,40829.2,Yes
BRAND-4261,Brand_4261,A,Tencel,No,133.14,4950773.29,29411.8,No
BRAND-4262,Brand_4262,B,Recycled Polyester,Yes,225.18,1348676.34,35922.47,Yes
BRAND-4263,Brand_4263,B,Recycled Polyester,Yes,415.29,4018994.26,26822.1,No
BRAND-4264,Brand_4264,C,Vegan Leather,Yes,58.62,2405452.26,38587.11,No
BRAND-4265,Brand_4265,B,Hemp,No,109.68,3744073.07,9558.02,Yes
BRAND-4266,Brand_4266,C,Organic Cotton,Yes,264.65,680322.57,79710.02,Yes
BRAND-4267,Brand_4267,D,Recycled Polyester,No,347.6,1229251.52,56891.27,No
BRAND-4268,Brand_4268,C,Bamboo Fabric,No,14.48,4870264.33,54958.28,Yes
BRAND-4269,Brand_4269,C,Vegan Leather,Yes,92.47,2611095.01,49665.73,Yes
BRAND-4270,Brand_4270,B,Vegan Leather,Yes,40.1,610522.37,64158.75,No
BRAND-4271,Brand_4271,A,Bamboo Fabric,No,365.01,4076068.71,37093.73,No
BRAND-4272,Brand_4272,D,Recycled Polyester,No,417.82,369455.24,59508.1,Yes
BRAND-4273,Brand_4273,C,Recycled Polyester,No,108.25,4768213.39,28088.32,No
BRAND-4274,Brand_4274,B,Vegan Leather,No,412.74,476915.03,40642.4,Yes
BRAND-4275,Brand_4275,B,Tencel,Yes,465.75,3342145.26,17695.55,No
BRAND-4276,Brand_4276,A,Organic Cotton,No,337.98,3400430.07,26201.06,Yes
BRAND-4277,Brand_4277,A,Hemp,No,342.77,2015901.31,82229.41,No
BRAND-4278,Brand_4278,B,Organic Cotton,Yes,466.68,2122072.37,44207.84,Yes
BRAND-4279,Brand_4279,B,Organic Cotton,No,230.09,2684297.41,99909.17,No
BRAND-4280,Brand_4280,D,Bamboo Fabric,No,266.94,3532816.3,87796.03,Yes
BRAND-4281,Brand_4281,D,Hemp,Yes,396.23,4436645.3,60492.05,No
BRAND-4282,Brand_4282,A,Recycled Polyester,No,461.5,448444.46,39898.27,Yes
BRAND-4283,Brand_4283,D,Hemp,No,388.82,4118659.35,97200.42,No
BRAND-4284,Brand_4284,C,Bamboo Fabric,No,496.51,4156720.91,57929.41,No
BRAND-4285,Brand_4285,D,Tencel,No,197.66,225530.91,10264.72,Yes
BRAND-4286,Brand_4286,B,Hemp,No,426.7,95558.85,23212.65,No
BRAND-4287,Brand_4287,B,Organic Cotton,Yes,498.16,301618.59,8350.25,No
BRAND-4288,Brand_4288,C,Bamboo Fabric,No,109.04,4799440.09,12428.77,No
BRAND-4289,Brand_4289,D,Vegan Leather,Yes,267.23,1019353.84,60662.83,No
BRAND-4290,Brand_4290,D,Recycled Polyester,Yes,145.99,2926789.42,16628.48,No
BRAND-4291,Brand_4291,C,Recycled Polyester,Yes,332.03,1237736.69,14747.68,No
BRAND-4292,Brand_4292,C,Organic Cotton,No,415.75,4712920.6,94837.87,Yes
BRAND-4293,Brand_4293,A,Tencel,Yes,371.86,3372893.49,34664.6,Yes
BRAND-4294,Brand_4294,D,Recycled Polyester,No,265.88,3931518.91,49482.18,Yes
BRAND-4295,Brand_4295,B,Vegan Leather,No,497.3,1422922.79,43076.79,Yes
BRAND-4296,Brand_4296,B,Vegan Leather,Yes,193.21,2915036.46,8666.77,No
BRAND-4297,Brand_4297,A,Bamboo Fabric,Yes,448.91,4848200.37,25555.38,Yes
BRAND-4298,Brand_4298,A,Vegan Leather,No,127.6,2838357.9,1841.56,No
BRAND-4299,Brand_4299,D,Organic Cotton,Yes,51.83,3653059.25,40985.03,Yes
BRAND-4300,Brand_4300,D,Organic Cotton,Yes,232.33,2970625.91,81249.71,Yes
BRAND-4301,Brand_4301,C,Organic Cotton,Yes,123.74,3524442.57,91254.75,Yes
BRAND-4302,Brand_4302,B,Bamboo Fabric,No,150.35,98325.56,96788.38,Yes
BRAND-4303,Brand_4303,C,Organic Cotton,Yes,329.95,3366406.12,38946.65,Yes
BRAND-4304,Brand_4304,D,Hemp,No,144.06,4538918.24,4840.94,No
BRAND-4305,Brand_4305,A,Hemp,No,244.54,188236.76,10050.05,Yes
BRAND-4306,Brand_4306,D,Vegan Leather,No,135.57,4278557.99,64196.25,Yes
BRAND-4307,Brand_4307,B,Organic Cotton,Yes,167.18,1919498.87,12131.21,No
BRAND-4308,Brand_4308,C,Hemp,Yes,485.17,2925687.69,88249.75,Yes
BRAND-4309,Brand_4309,C,Bamboo Fabric,No,61.32,4872155.71,14483.37,Yes
BRAND-4310,Brand_4310,D,Organic Cotton,No,408,4666637.81,49288.04,No
BRAND-4311,Brand_4311,C,Bamboo Fabric,Yes,334.69,2458975.24,72481.43,No
BRAND-4312,Brand_4312,C,Bamboo Fabric,No,382.66,4051092.15,41498.61,No
BRAND-4313,Brand_4313,A,Hemp,Yes,360.33,2696054.29,53733.1,Yes
BRAND-4314,Brand_4314,D,Organic Cotton,Yes,246.59,373160.1,28282,Yes
BRAND-4315,Brand_4315,C,Organic Cotton,Yes,298.93,3757155.55,72749.25,No
BRAND-4316,Brand_4316,B,Recycled Polyester,Yes,342.69,3996430.51,22227.52,No
BRAND-4317,Brand_4317,D,Recycled Polyester,Yes,369.34,1778220.9,43642.46,Yes
BRAND-4318,Brand_4318,B,Organic Cotton,Yes,411.66,2108827.46,44829.82,No
BRAND-4319,Brand_4319,D,Vegan Leather,No,37.99,4038259.08,20209.02,No
BRAND-4320,Brand_4320,D,Bamboo Fabric,Yes,351.91,1468925.65,16678.7,Yes
BRAND-4321,Brand_4321,B,Hemp,Yes,497.26,4605790.87,10840.05,No
BRAND-4322,Brand_4322,D,Recycled Polyester,No,151.48,2088150.64,88503.72,No
BRAND-4323,Brand_4323,C,Tencel,Yes,497.28,288966.35,79458.12,No
BRAND-4324,Brand_4324,D,Vegan Leather,Yes,411.97,1548149.03,79032.7,Yes
BRAND-4325,Brand_4325,A,Bamboo Fabric,No,129.82,4196922.98,64463.82,Yes
BRAND-4326,Brand_4326,D,Vegan Leather,No,361.24,553521.76,52281.06,No
BRAND-4327,Brand_4327,B,Organic Cotton,No,150.41,190223.42,37317.56,Yes
BRAND-4328,Brand_4328,A,Recycled Polyester,Yes,415.87,533497.84,97806.88,No
BRAND-4329,Brand_4329,A,Bamboo Fabric,Yes,433.79,4900335.96,77702.73,No
BRAND-4330,Brand_4330,B,Hemp,Yes,200,557120.14,98349.82,No
BRAND-4331,Brand_4331,B,Tencel,Yes,122.71,2595007.97,88685.69,No
BRAND-4332,Brand_4332,B,Bamboo Fabric,Yes,397.68,1791902.37,62452.43,Yes
BRAND-4333,Brand_4333,C,Tencel,Yes,142.87,1545663.43,81623.16,Yes
BRAND-4334,Brand_4334,C,Vegan Leather,Yes,383.32,677736.02,79593.46,Yes
BRAND-4335,Brand_4335,A,Tencel,No,274.77,370661.49,8040.59,No
BRAND-4336,Brand_4336,D,Tencel,No,296.16,2809960.72,70260.95,Yes
BRAND-4337,Brand_4337,B,Tencel,Yes,448.45,2319857.53,1693.78,No
BRAND-4338,Brand_4338,A,Organic Cotton,No,327.41,1530482.71,41953.92,No
BRAND-4339,Brand_4339,B,Organic Cotton,Yes,185.97,895951.92,7265.5,Yes
BRAND-4340,Brand_4340,C,Tencel,No,470.01,4247240.51,96175.31,Yes
BRAND-4341,Brand_4341,B,Recycled Polyester,No,154.55,1559614.65,32288.48,Yes
BRAND-4342,Brand_4342,C,Recycled Polyester,Yes,15.8,3380338.87,70792.74,No
BRAND-4343,Brand_4343,C,Hemp,No,48.26,4974603.22,74466.63,Yes
BRAND-4344,Brand_4344,C,Bamboo Fabric,No,227.8,3421338.4,64027.78,Yes
BRAND-4345,Brand_4345,C,Organic Cotton,Yes,370.7,1015513.64,80732.4,No
BRAND-4346,Brand_4346,B,Recycled Polyester,Yes,304.82,4734033.83,65743.07,No
BRAND-4347,Brand_4347,A,Recycled Polyester,No,290.5,1852608.45,97522.23,No
BRAND-4348,Brand_4348,B,Recycled Polyester,No,180.2,1824624.58,39170.74,Yes
BRAND-4349,Brand_4349,C,Hemp,Yes,433.53,2249182.14,18964.77,Yes
BRAND-4350,Brand_4350,B,Hemp,No,103.72,2262580.63,80958.73,No
BRAND-4351,Brand_4351,C,Tencel,Yes,338.21,3884001.35,37284.97,Yes
BRAND-4352,Brand_4352,A,Hemp,No,101.13,282499.15,16382.57,No
BRAND-4353,Brand_4353,D,Tencel,No,212.34,3786040.71,83426.54,Yes
BRAND-4354,Brand_4354,C,Tencel,Yes,314.87,503050.98,64409.19,Yes
BRAND-4355,Brand_4355,C,Hemp,No,385.01,1548425.86,28975.21,No
BRAND-4356,Brand_4356,C,Hemp,Yes,183.48,3040795.7,78146.33,Yes
BRAND-4357,Brand_4357,D,Vegan Leather,No,70.25,2301463.45,77792.66,No
BRAND-4358,Brand_4358,A,Hemp,No,74.26,1175304.92,5938.57,Yes
BRAND-4359,Brand_4359,C,Vegan Leather,No,472.71,611162.29,26898.85,Yes
BRAND-4360,Brand_4360,C,Tencel,No,448.66,3426882.62,73527.14,Yes
BRAND-4361,Brand_4361,A,Bamboo Fabric,No,177.57,590165.75,49407.46,Yes
BRAND-4362,Brand_4362,C,Bamboo Fabric,Yes,296.66,1427611.62,33345.95,No
BRAND-4363,Brand_4363,D,Tencel,Yes,173.52,168052.1,72504.67,Yes
BRAND-4364,Brand_4364,D,Vegan Leather,No,485.08,324712.94,10674.9,No
BRAND-4365,Brand_4365,B,Tencel,Yes,222.67,4237347.49,56166.45,Yes
BRAND-4366,Brand_4366,D,Organic Cotton,No,149.43,4372923.44,69760.48,No
BRAND-4367,Brand_4367,B,Bamboo Fabric,Yes,414.02,1387795.97,83534.62,Yes
BRAND-4368,Brand_4368,A,Tencel,Yes,448.39,4523310.75,43571.41,Yes
BRAND-4369,Brand_4369,C,Tencel,No,211.03,2320460.8,61901.17,No
BRAND-4370,Brand_4370,B,Vegan Leather,Yes,162.13,3416993.61,45890.69,Yes
BRAND-4371,Brand_4371,B,Tencel,No,93.97,4831575.79,75947.43,No
BRAND-4372,Brand_4372,C,Vegan Leather,Yes,211.13,4900566.4,60011.13,Yes
BRAND-4373,Brand_4373,A,Bamboo Fabric,Yes,324.34,3113742.92,45838.27,No
BRAND-4374,Brand_4374,A,Tencel,Yes,61.23,4787101.58,83357.69,Yes
BRAND-4375,Brand_4375,A,Organic Cotton,Yes,312.27,3742192.35,43324,No
BRAND-4376,Brand_4376,C,Tencel,Yes,358.71,786989.11,18197,No
BRAND-4377,Brand_4377,B,Vegan Leather,No,256.79,487346.1,37288.46,No
BRAND-4378,Brand_4378,A,Recycled Polyester,Yes,62.49,376066.7,72442.54,Yes
BRAND-4379,Brand_4379,B,Recycled Polyester,Yes,28.46,2413657.91,35732.13,Yes
BRAND-4380,Brand_4380,B,Organic Cotton,Yes,444.67,510702.04,46920.31,No
BRAND-4381,Brand_4381,D,Organic Cotton,Yes,389.96,3102149.1,11085.58,No
BRAND-4382,Brand_4382,D,Bamboo Fabric,No,312.78,2325307.14,14276.54,No
BRAND-4383,Brand_4383,A,Vegan Leather,No,418,4707017.36,57503.32,No
BRAND-4384,Brand_4384,C,Hemp,No,39.91,2488704.85,11834.66,Yes
BRAND-4385,Brand_4385,A,Vegan Leather,Yes,81.27,3347307.12,91642.09,No
BRAND-4386,Brand_4386,A,Organic Cotton,Yes,496.11,4882548.23,35868.1,Yes
BRAND-4387,Brand_4387,C,Tencel,Yes,318.27,1397404.74,45629.01,No
BRAND-4388,Brand_4388,C,Tencel,No,434.08,823370.91,95556.99,No
BRAND-4389,Brand_4389,B,Tencel,No,119.74,530839.85,59807.76,Yes
BRAND-4390,Brand_4390,C,Organic Cotton,Yes,211.09,1442793.6,69448.6,Yes
BRAND-4391,Brand_4391,C,Hemp,Yes,226.86,4845439.43,80537.42,No
BRAND-4392,Brand_4392,D,Hemp,Yes,277.65,3331399.33,63921.07,Yes
BRAND-4393,Brand_4393,B,Tencel,Yes,480.49,3532847.03,70915.9,Yes
BRAND-4394,Brand_4394,C,Recycled Polyester,No,289.5,3218264.69,79524.81,No
BRAND-4395,Brand_4395,B,Organic Cotton,Yes,425.37,3880128.7,90139.03,Yes
BRAND-4396,Brand_4396,B,Recycled Polyester,Yes,375.13,3026771.78,35833.04,Yes
BRAND-4397,Brand_4397,C,Bamboo Fabric,Yes,271.04,4957213.45,96735.38,No
BRAND-4398,Brand_4398,B,Bamboo Fabric,Yes,188.76,2142696.66,26602.88,No
BRAND-4399,Brand_4399,D,Hemp,Yes,267.73,4604647.14,70347.66,Yes
BRAND-4400,Brand_4400,D,Hemp,Yes,96.45,668961.77,75529.36,No
BRAND-4401,Brand_4401,D,Tencel,No,196.96,4187139.16,16585.39,Yes
BRAND-4402,Brand_4402,B,Hemp,No,414.01,2542444.79,64639.12,Yes
BRAND-4403,Brand_4403,B,Bamboo Fabric,Yes,39.45,4789251.96,17551.35,Yes
BRAND-4404,Brand_4404,D,Vegan Leather,No,387.21,2427710.91,40025.45,Yes
BRAND-4405,Brand_4405,A,Recycled Polyester,Yes,95.84,3228247.79,49850.67,Yes
BRAND-4406,Brand_4406,B,Organic Cotton,Yes,306.83,2045665.55,98307.27,Yes
BRAND-4407,Brand_4407,A,Tencel,No,399.8,248190.77,29056.85,Yes
BRAND-4408,Brand_4408,D,Recycled Polyester,Yes,405.29,3826923.86,55040.01,Yes
BRAND-4409,Brand_4409,C,Vegan Leather,No,288.27,4604474.38,43895.71,No
BRAND-4410,Brand_4410,B,Bamboo Fabric,Yes,34.8,764111.72,46646.67,No
BRAND-4411,Brand_4411,C,Vegan Leather,No,251.98,490899.1,87797.67,No
BRAND-4412,Brand_4412,A,Vegan Leather,Yes,51.51,1468315.94,53342.85,No
BRAND-4413,Brand_4413,C,Bamboo Fabric,No,467.55,3353885.09,29254.69,Yes
BRAND-4414,Brand_4414,D,Bamboo Fabric,No,157.83,71367.72,13624.67,No
BRAND-4415,Brand_4415,C,Recycled Polyester,No,252.9,1264562.43,48567.17,No
BRAND-4416,Brand_4416,C,Recycled Polyester,No,9.78,4776703.2,34795.46,Yes
BRAND-4417,Brand_4417,B,Bamboo Fabric,No,7.6,2819924.06,41677.89,No
BRAND-4418,Brand_4418,B,Recycled Polyester,No,460.92,2654215.58,62619,Yes
BRAND-4419,Brand_4419,A,Hemp,No,318.73,2280751.05,87942.39,Yes
BRAND-4420,Brand_4420,B,Tencel,No,147.87,1940813.38,10683.97,Yes
BRAND-4421,Brand_4421,C,Tencel,Yes,104.94,2389182.86,94088.87,No
BRAND-4422,Brand_4422,B,Recycled Polyester,Yes,356.69,239410.61,34599.06,No
BRAND-4423,Brand_4423,A,Vegan Leather,No,113.27,2894843.89,12039.36,Yes
BRAND-4424,Brand_4424,D,Vegan Leather,No,285.95,1168214.35,58449.17,No
BRAND-4425,Brand_4425,A,Tencel,Yes,217.38,3559668.04,88130.78,Yes
BRAND-4426,Brand_4426,B,Bamboo Fabric,No,458.64,1993404.98,7576.4,Yes
BRAND-4427,Brand_4427,B,Bamboo Fabric,Yes,368.82,2341534.97,85843.82,Yes
BRAND-4428,Brand_4428,B,Vegan Leather,Yes,117.77,1620251.59,75773.51,Yes
BRAND-4429,Brand_4429,C,Tencel,Yes,494.16,4110373.12,27449.28,No
BRAND-4430,Brand_4430,B,Vegan Leather,No,213.31,2131333.59,63984.43,Yes
BRAND-4431,Brand_4431,D,Tencel,No,465.41,2123164.23,8539.91,Yes
BRAND-4432,Brand_4432,D,Bamboo Fabric,No,347.5,853498.68,71185.16,Yes
BRAND-4433,Brand_4433,D,Organic Cotton,Yes,138,1705011.34,19438.57,Yes
BRAND-4434,Brand_4434,C,Organic Cotton,Yes,312.04,1214488.36,4976.11,No
BRAND-4435,Brand_4435,C,Organic Cotton,No,298.06,276118.09,94606.61,Yes
BRAND-4436,Brand_4436,A,Recycled Polyester,No,396.71,652736.69,41247.72,No
BRAND-4437,Brand_4437,B,Vegan Leather,No,451.81,1742278.84,4621.72,Yes
BRAND-4438,Brand_4438,D,Recycled Polyester,No,401.44,4542740.07,78856.16,Yes
BRAND-4439,Brand_4439,A,Hemp,Yes,153.03,1940452.79,33279.13,No
BRAND-4440,Brand_4440,C,Vegan Leather,No,457.58,1753049.33,74462.05,Yes
BRAND-4441,Brand_4441,D,Recycled Polyester,Yes,282.58,234275.23,58733.08,No
BRAND-4442,Brand_4442,B,Recycled Polyester,Yes,241.4,2943447.77,9716.55,Yes
BRAND-4443,Brand_4443,C,Tencel,Yes,463.58,2876387.63,69249.16,No
BRAND-4444,Brand_4444,B,Recycled Polyester,No,308.83,1441534.38,95723.01,Yes
BRAND-4445,Brand_4445,D,Bamboo Fabric,No,319.59,3322708.44,46895.77,Yes
BRAND-4446,Brand_4446,C,Vegan Leather,Yes,166.29,3131158.16,16631.99,No
BRAND-4447,Brand_4447,A,Vegan Leather,Yes,170.63,4092920.41,89197.1,No
BRAND-4448,Brand_4448,B,Bamboo Fabric,Yes,400.5,1450861.53,63544.83,No
BRAND-4449,Brand_4449,D,Tencel,Yes,14.88,2288631.39,31251.75,No
BRAND-4450,Brand_4450,B,Bamboo Fabric,Yes,297.04,3133376.39,52347.91,No
BRAND-4451,Brand_4451,B,Recycled Polyester,No,277,4513084.57,59794.97,Yes
BRAND-4452,Brand_4452,D,Recycled Polyester,No,13.97,4898052.97,4127.25,No
BRAND-4453,Brand_4453,B,Hemp,No,394.54,2466984.85,38978.92,No
BRAND-4454,Brand_4454,B,Vegan Leather,No,72.5,4798291.74,14358.89,Yes
BRAND-4455,Brand_4455,A,Bamboo Fabric,No,451.61,1152376.53,81388.57,No
BRAND-4456,Brand_4456,D,Recycled Polyester,No,105.79,972321.49,32578.02,Yes
BRAND-4457,Brand_4457,C,Organic Cotton,Yes,33.15,4002099.33,45380.74,No
BRAND-4458,Brand_4458,B,Recycled Polyester,No,348.23,2161032.28,57821.64,Yes
BRAND-4459,Brand_4459,B,Hemp,No,4.95,1858723.06,22898.78,Yes
BRAND-4460,Brand_4460,D,Recycled Polyester,Yes,385.08,697002.28,45838.91,No
BRAND-4461,Brand_4461,B,Vegan Leather,No,145.44,3726125.25,61897.66,No
BRAND-4462,Brand_4462,A,Recycled Polyester,No,464.38,2543889.15,83958.2,Yes
BRAND-4463,Brand_4463,C,Hemp,No,107.46,3081567.4,62689.21,No
BRAND-4464,Brand_4464,C,Vegan Leather,Yes,246.1,3378761.82,51268.99,Yes
BRAND-4465,Brand_4465,B,Tencel,Yes,263.01,1097848.83,78755.63,Yes
BRAND-4466,Brand_4466,B,Tencel,Yes,170.94,2170002.34,68907.02,Yes
BRAND-4467,Brand_4467,A,Vegan Leather,Yes,73.58,2737337.9,89424.76,Yes
BRAND-4468,Brand_4468,C,Recycled Polyester,No,33.9,3976196.02,52083.31,Yes
BRAND-4469,Brand_4469,D,Bamboo Fabric,Yes,402.82,956991.41,6752.5,No
BRAND-4470,Brand_4470,D,Vegan Leather,Yes,326.33,3978556.27,67968.75,Yes
BRAND-4471,Brand_4471,D,Tencel,Yes,383.42,1882729.58,16160.8,No
BRAND-4472,Brand_4472,C,Hemp,Yes,494.19,2422740.61,78495.38,No
BRAND-4473,Brand_4473,D,Hemp,Yes,235.83,2138926.07,99699.91,Yes
BRAND-4474,Brand_4474,D,Hemp,No,454.61,3592068.49,35733.73,Yes
BRAND-4475,Brand_4475,C,Hemp,No,94.21,2982648.01,29429.67,Yes
BRAND-4476,Brand_4476,B,Hemp,No,485.43,735810.74,97540.45,No
BRAND-4477,Brand_4477,C,Bamboo Fabric,No,139.26,3819770.13,39004.75,No
BRAND-4478,Brand_4478,C,Organic Cotton,No,181.29,1537336.49,17262.04,Yes
BRAND-4479,Brand_4479,A,Bamboo Fabric,Yes,306.36,1603860.07,49951.32,Yes
BRAND-4480,Brand_4480,D,Tencel,No,196.52,4168182.64,37847.92,Yes
BRAND-4481,Brand_4481,A,Vegan Leather,Yes,463.58,1476306.68,93092,Yes
BRAND-4482,Brand_4482,A,Bamboo Fabric,Yes,97.76,293788.69,69696.38,Yes
BRAND-4483,Brand_4483,C,Bamboo Fabric,Yes,406.13,2833400.11,95874.91,Yes
BRAND-4484,Brand_4484,C,Organic Cotton,Yes,308.2,3943308.04,43556.57,No
BRAND-4485,Brand_4485,C,Recycled Polyester,Yes,288.02,3627636.64,83111.31,No
BRAND-4486,Brand_4486,C,Recycled Polyester,No,379.97,915123.93,12053.72,Yes
BRAND-4487,Brand_4487,A,Bamboo Fabric,No,144.24,3745657.18,74035.99,No
BRAND-4488,Brand_4488,C,Bamboo Fabric,Yes,486.78,4128279.74,81679.92,Yes
BRAND-4489,Brand_4489,C,Recycled Polyester,Yes,120.81,2688531.41,9162.93,Yes
BRAND-4490,Brand_4490,C,Bamboo Fabric,No,255.02,2854546.77,17387.32,No
BRAND-4491,Brand_4491,C,Recycled Polyester,Yes,125.92,1556506.86,55386.66,No
BRAND-4492,Brand_4492,B,Organic Cotton,Yes,126.75,1352040.05,67402.42,Yes
BRAND-4493,Brand_4493,B,Bamboo Fabric,No,301.73,4845241.77,72382.16,No
BRAND-4494,Brand_4494,D,Tencel,No,155.96,2733580.29,17610.73,No
BRAND-4495,Brand_4495,D,Hemp,No,135.67,4323767.25,65913.11,No
